num,id,title,first_artist,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
47,7lNqCbnqD6gQpfl5HquF1o,End Up Here,5 Seconds of Summer,['5 Seconds of Summer'],0.501,0.983,3,-4.09,1,0.0173,0.0,0.279,0.411,151.996,181895,4,49
48,4UJYasyUJsxLUCyQRMgl2H,Exless,Kate Stephenson,['Kate Stephenson'],0.51,0.245,8,-12.5,1,0.694,0.0,0.127,0.157,133.878,205774,5,57
49,64RnNCeDJW1iSTVzwVAaqa,Whatever We Feel,Sammy Rae & The Friends,['Sammy Rae & The Friends'],0.562,0.715,2,-7.852,1,0.579,0.0,0.75,0.744,107.426,208966,4,47
0,0IktbUcnAGrvD03AWnz3Q8,Lucky,Jason Mraz,"['Jason Mraz', 'Colbie Caillat']",0.623,0.417,0,-8.699,1,0.296,0.0,0.135,0.721,130.032,191360,4,75
1,53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,['Jason Mraz'],0.585,0.303,4,-10.058,1,0.694,0.0,0.115,0.142,136.703,240166,3,72
2,4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,['Sara Bareilles'],0.583,0.786,2,-3.142,0,0.0208,0.0,0.188,0.573,123.055,258827,4,74
3,6plKFdrBnKF0y3CRuceTDh,Faster,Matt Nathanson,['Matt Nathanson'],0.742,0.853,9,-4.147,1,0.00743,4.79e-06,0.332,0.95,107.03,208280,4,49
4,38YgZVHPWOWsKrsCXz6JyP,Come On Get Higher,Matt Nathanson,['Matt Nathanson'],0.672,0.623,9,-5.699,1,0.241,0.0,0.0848,0.617,92.018,215173,4,71
5,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,['Jason Mraz'],0.686,0.457,11,-8.322,1,0.595,0.0,0.105,0.718,150.953,242187,4,82
6,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,"[""Plain White T's""]",0.656,0.291,2,-10.572,1,0.872,0.0,0.114,0.298,103.971,232533,4,81
7,4wTChU0tU44TAMC0xcQizi,Fine By Me,Andy Grammer,['Andy Grammer'],0.583,0.791,11,-4.087,1,0.00877,0.0,0.0451,0.878,89.993,172893,4,65
8,3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,The Lumineers,['The Lumineers'],0.664,0.573,5,-6.519,1,0.613,0.000363,0.0857,0.566,76.023,160097,4,76
9,2Dz5WpEWA0vhnMmEPYiZ2y,She Is Love,Parachute,['Parachute'],0.629,0.174,6,-9.697,1,0.616,0.0,0.118,0.305,134.295,146067,1,60
10,4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",Andy Grammer,['Andy Grammer'],0.752,0.775,9,-7.289,1,0.0324,0.0,0.351,0.595,122.014,199263,4,72
11,64AxL9enXcTGTTbD4bytlx,Geronimo,So You Say,['So You Say'],0.664,0.694,7,-8.275,1,0.28,1.57e-05,0.106,0.448,142.012,224937,4,49
12,1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,['Nico & Vinz'],0.729,0.675,8,-6.003,1,0.175,1.58e-06,0.55,0.779,119.968,245867,4,75
13,6MDTpYxPFL0wtFd0pjfKws,Rhythm Of Love,Plain White T's,"[""Plain White T's""]",0.531,0.542,8,-7.721,1,0.356,0.0,0.119,0.726,171.878,200200,4,63
14,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Train,['Train'],0.481,0.638,0,-5.862,1,0.153,0.0,0.154,0.497,79.064,259933,4,78
15,7l1qvxWjxcKpB9PCtBuTbU,Count on Me,Bruno Mars,['Bruno Mars'],0.577,0.397,0,-5.98,1,0.84,0.0,0.0772,0.509,89.044,197373,4,75
16,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,['Train'],0.673,0.886,1,-4.44,0,0.185,0.0,0.0826,0.795,97.012,216773,4,83
17,5YTtTbqxUzJHD3CpbNHerP,Brighter Than The Sun,Colbie Caillat,['Colbie Caillat'],0.629,0.793,9,-5.942,1,0.00952,1.15e-06,0.218,0.588,95.981,231213,4,64
18,6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic,['OneRepublic'],0.634,0.69,6,-7.804,1,0.0771,0.0,0.132,0.645,94.988,253307,4,72
19,3VA8T3rNy5V24AXxNK5u9E,King of Anything,Sara Bareilles,['Sara Bareilles'],0.676,0.762,1,-4.172,1,0.461,0.0,0.0574,0.81,119.003,207493,4,62
20,5OGkKx8jP0A5KSULEc6XYZ,Realize,Colbie Caillat,['Colbie Caillat'],0.693,0.594,1,-6.408,1,0.13,0.0,0.115,0.192,123.932,244107,4,58
21,77hjM9bMmgfTGJXv14UFmi,Play That Song,Train,['Train'],0.392,0.825,0,-2.068,0,0.0231,2.25e-06,0.0972,0.482,98.959,243253,4,68
22,7jJH8F3PHlNvxfqEAAfFDl,I Choose You,Sara Bareilles,['Sara Bareilles'],0.731,0.572,6,-7.889,0,0.105,0.00012,0.133,0.947,154.038,218573,4,66
23,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,['Sara Bareilles'],0.551,0.836,10,-3.838,0,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4,71
24,3WKg25vrbjJlkhsgl2W4p3,Bright,Echosmith,['Echosmith'],0.646,0.431,6,-8.517,1,0.637,6.99e-06,0.113,0.292,90.034,220627,4,63
25,0mvkwaZMP2gAy2ApQLtZRv,It's a Beautiful Day,Michael Bublé,['Michael Bublé'],0.532,0.795,1,-3.979,1,0.0559,0.0,0.295,0.78,143.837,199267,4,67
26,5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,Andy Grammer,['Andy Grammer'],0.828,0.56,0,-6.685,1,0.548,3.66e-05,0.15,0.872,122.054,198001,4,68
27,72R0X0h8YaxYNpegeoOl0M,Kiss Me Slowly,Parachute,['Parachute'],0.47,0.801,9,-6.426,1,0.0758,3.53e-05,0.218,0.431,173.92,235813,4,62
28,4ZC8hXXqu2hPcDLw9QTdtQ,Smile,Uncle Kracker,['Uncle Kracker'],0.541,0.812,4,-3.764,1,0.203,0.0,0.42,0.607,141.056,201627,4,68
29,25U7raB3ZSszayTYClh4hF,Somewhere Over The Rainbow_What A Wonderful World,Israel Kamakawiwo'ole,"[""Israel Kamakawiwo'ole""]",0.663,0.168,0,-13.725,1,0.928,5.68e-05,0.361,0.678,85.005,308027,4,70
30,1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,['Florence + The Machine'],0.492,0.81,7,-5.315,1,0.0416,0.00379,0.117,0.245,149.954,251840,4,70
31,4xQRRue5qsu2tULiz7UDKi,I Want More,KALEO,['KALEO'],0.55,0.531,8,-7.431,1,0.256,0.0,0.0509,0.364,98.014,212393,4,63
32,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,['Lauv'],0.752,0.505,9,-7.621,1,0.535,2.55e-06,0.104,0.419,91.97,197437,4,83
33,5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),Cheat Codes,"['Cheat Codes', 'Demi Lovato']",0.739,0.619,10,-6.669,1,0.0572,0.0,0.105,0.58,112.961,222787,4,64
34,07m8PuXxxv5J4qPEDq6ZkK,Brand New,Ben Rector,['Ben Rector'],0.555,0.934,9,-5.04,1,0.00268,0.0,0.122,0.422,144.874,243933,4,67
35,5TRxRgfNBFHkMdc4G80D7H,"Sugar, You",Oh Honey,['Oh Honey'],0.523,0.785,9,-6.847,1,0.0286,1.85e-06,0.174,0.249,132.967,212062,4,42
36,3igu6bCzkaIrioZIhK3p2n,Bad,The Cab,['The Cab'],0.407,0.923,4,-4.884,1,0.17,0.0,0.112,0.515,200.005,199707,4,50
37,0akM7cwQ5xLQIIlTeWzubk,Boomerang,The Summer Set,['The Summer Set'],0.646,0.926,6,-2.531,0,0.0452,0.0,0.2,0.797,93.998,209733,4,58
38,1MSM3Fo2fvnwVqMcz8Jhjq,Cecilia And The Satellite,Andrew McMahon in the Wilderness,['Andrew McMahon in the Wilderness'],0.381,0.844,5,-7.123,1,0.0131,0.0,0.318,0.239,194.0,223880,4,62
39,4CLPNURPcKztF9RRdcWLGP,Follow Your Arrow,Kacey Musgraves,['Kacey Musgraves'],0.448,0.649,5,-5.925,1,0.418,0.0,0.0976,0.575,195.925,199640,4,67
0,76zUp5zTxfcXTPvCfkRzgm,Goddess,Xana,['Xana'],0.685,0.597,7,-7.955,0,0.0163,0.0,0.398,0.504,140.03,217391,4,55
1,7lNQ4YZEAZc1nvfSNPzSvU,River,Bishop Briggs,['Bishop Briggs'],0.728,0.486,2,-6.653,0,0.266,1.58e-06,0.098,0.558,62.46,214333,4,0
2,16w8ZGVSjI4TlTLV8VimBY,Castle,Halsey,['Halsey'],0.626,0.571,7,-7.461,0,0.25,0.0,0.0946,0.164,129.959,277623,4,68
3,3SKzTIl9mW0DadTys9SFo3,Control,Halsey,['Halsey'],0.549,0.675,4,-5.637,0,0.399,0.0,0.181,0.206,119.898,214762,4,72
4,2gYizv7aCGXQN7bceKwelM,Wrong (feat. Lil Uzi Vert),MAX,"['MAX', 'Lil Uzi Vert']",0.605,0.56,0,-8.044,1,0.0156,3.23e-06,0.111,0.433,140.04,195040,4,49
5,3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,Panic! At The Disco,['Panic! At The Disco'],0.562,0.904,1,-4.947,1,0.00302,0.0,0.0433,0.651,94.481,158667,4,70
6,7ewT0nLFkMD8ONbRibePr9,I Don't Care - Single Version,Fall Out Boy,['Fall Out Boy'],0.55,0.938,11,-3.556,0,0.00171,2.18e-05,0.555,0.433,133.99,214493,4,61
7,1lgN0A2Vki2FTON5PYq42m,Warriors,Imagine Dragons,['Imagine Dragons'],0.365,0.851,4,-6.238,0,0.0964,0.003,0.238,0.309,78.068,170067,4,68
8,7clyJIrLkEbXUDwj1tC9zz,Blood // Water,grandson,['grandson'],0.504,0.891,6,-5.632,0,0.00163,0.00199,0.148,0.628,153.988,214520,4,74
9,2LlvrdnLa3XbB1b4jYuCnl,R U Mine?,Arctic Monkeys,['Arctic Monkeys'],0.288,0.758,6,-5.692,0,0.00616,0.0,0.303,0.619,97.094,201726,4,0
10,3jfr0TF6DQcOLat8gGn7E2,Do I Wanna Know?,Arctic Monkeys,['Arctic Monkeys'],0.548,0.532,5,-7.596,1,0.186,0.000263,0.217,0.405,85.03,272394,4,0
11,1SCXzqKZdif5b33POmzwI4,Angel Of Small Death & The Codeine Scene,Hozier,['Hozier'],0.377,0.638,4,-5.754,1,0.213,7.97e-05,0.12,0.369,92.644,219214,4,61
12,5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,AronChupa,"['AronChupa', 'Little Sis Nora']",0.883,0.817,0,-5.414,1,0.601,0.00449,0.11,0.595,128.078,166849,4,73
13,7s0lDK7y3XLmI7tcsRAbW0,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,['Fall Out Boy'],0.558,0.924,9,-4.341,0,0.0271,3.32e-06,0.537,0.567,151.99,186827,4,66
14,6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),SAYGRACE,"['SAYGRACE', 'G-Eazy']",0.332,0.635,7,-5.653,1,0.159,2.79e-06,0.0599,0.261,186.249,201493,3,70
15,4U38hORPx8SsUAXGumsUYN,Hold Me Down,Halsey,['Halsey'],0.677,0.744,1,-4.512,0,0.279,0.0,0.119,0.531,145.928,204785,4,60
16,65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,Skrillex,"['Skrillex', 'Kendrick Lamar']",0.901,0.934,11,-2.345,1,0.00794,7.68e-05,0.194,0.868,150.037,156800,4,72
17,0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,['Hozier'],0.575,0.664,4,-5.303,0,0.637,0.0,0.116,0.437,129.07,241693,4,68
18,2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Destiny's Child,"[""Destiny's Child""]",0.514,0.911,1,-2.027,0,0.0559,0.0,0.775,0.619,161.109,254027,4,71
19,2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,['Panic! At The Disco'],0.506,0.817,11,-5.051,0,0.00272,0.0,0.0486,0.506,109.952,208707,4,74
20,1lhLZGDYPwXeOjfpxMWtQZ,Hypnotic - Vanic Remix,Zella Day,['Zella Day'],0.552,0.745,6,-5.564,0,0.00361,0.0,0.43,0.488,159.915,282000,4,55
21,3znPiywA0q1VK2jgAZFDoI,Irresistible,Fall Out Boy,['Fall Out Boy'],0.484,0.938,2,-3.123,1,0.0706,0.0,0.236,0.444,165.049,206507,4,64
22,5F0bmCjKUufNz1bHXfgRwe,Novocaine,Fall Out Boy,['Fall Out Boy'],0.536,0.974,2,-2.833,1,0.0065,0.00102,0.357,0.481,135.997,226867,4,58
23,4o74y4XY1ypNZkZtZkK8Wi,I’m So Sorry,Imagine Dragons,['Imagine Dragons'],0.524,0.679,2,-6.01,0,0.131,0.0,0.201,0.37,142.588,230200,4,61
24,1WQFOwtI6EfsvRz7wcDbQm,Gold,Imagine Dragons,['Imagine Dragons'],0.416,0.459,9,-6.814,0,0.0801,0.00653,0.0551,0.286,164.929,216813,3,55
25,72I5gb06T9KIESon4AWY8S,Lock Me Up,The Cab,['The Cab'],0.687,0.857,0,-6.31,0,0.0852,0.0,0.467,0.68,94.011,209627,4,49
26,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,['Billie Eilish'],0.889,0.34,11,-7.773,0,0.218,0.13,0.055,0.716,94.009,174321,4,89
27,5kUmEacJio9FXs0zASc3lU,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - DJ LBR Remix",David Guetta,"['David Guetta', 'DJ LBR']",0.425,0.774,9,-3.695,1,0.000209,3.84e-05,0.169,0.209,179.998,203619,4,37
28,4zIO3ilp5HvTeK3HJHxhMP,Natural,Imagine Dragons,['Imagine Dragons'],0.448,0.612,2,-6.106,1,0.216,0.0,0.08,0.213,97.773,189467,4,2
29,5w7wuzMzsDer96KqxafeRK,COPYCAT,Billie Eilish,['Billie Eilish'],0.679,0.388,4,-10.977,0,0.353,9.25e-05,0.341,0.234,124.909,194711,4,75
30,4GITtbZtRCQXhWLMXrWXHt,Roots,Imagine Dragons,['Imagine Dragons'],0.637,0.887,7,-5.444,0,0.707,0.00188,0.326,0.596,157.759,174507,4,64
31,0AUvWawuP0ibk4SQ3sIZjk,Daisy,Ashnikko,['Ashnikko'],0.834,0.663,8,-6.143,1,0.235,0.0,0.372,0.774,121.876,146523,4,80
32,3uu7C1czskY0vxOeDvAGsU,Salt,Ava Max,['Ava Max'],0.693,0.835,6,-3.242,1,0.131,0.0,0.073,0.744,128.052,180283,4,25
33,2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,Britney Spears,['Britney Spears'],0.717,0.587,4,-7.296,0,0.0192,0.0,0.0523,0.544,129.954,216520,4,70
34,572xshmOviSGH70oPYMCZV,Alarm,Anne-Marie,['Anne-Marie'],0.756,0.589,0,-5.093,1,0.0812,0.0,0.176,0.811,146.928,205593,4,61
35,06ioYJ99HHjzRk8HrGfkKS,Drugs,UPSAHL,['UPSAHL'],0.883,0.415,6,-8.571,0,0.35,0.0,0.063,0.318,76.986,155867,4,74
36,4sU1hPFAixfjB2SlhIO3px,Let's Get Loud (Remix),The Golden Trophies,['The Golden Trophies'],0.728,0.903,8,-7.982,1,1.03e-05,0.346,0.334,0.969,131.012,247267,4,4
37,6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,Miley Cyrus,['Miley Cyrus'],0.551,0.756,2,-4.948,1,0.0511,0.0,0.0765,0.618,175.984,205733,4,77
38,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,"['Marshmello', 'Anne-Marie']",0.626,0.88,9,-2.384,0,0.205,0.0,0.128,0.534,95.079,202621,4,80
39,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Masked Wolf,['Masked Wolf'],0.778,0.695,4,-6.865,0,0.175,0.0,0.15,0.472,149.996,132780,4,97
40,1GVF9369j7InydwGztCDIZ,Good In Goodbye,Madison Beer,['Madison Beer'],0.658,0.698,11,-5.95,0,0.433,0.0,0.174,0.456,139.054,141949,4,68
41,1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),Beyoncé,['Beyoncé'],0.733,0.899,0,-4.237,1,0.00496,4.72e-05,0.372,0.76,127.086,236093,4,74
42,7DwaOIkZk8qLJKGX7XTF2l,Tip Toes,half•alive,['half•alive'],0.68,0.789,5,-5.589,1,0.039,3.75e-06,0.112,0.54,130.029,195047,4,58
43,4xigPf2sigSPmuFH3qCelB,"Genius (feat. Sia, Diplo, and Labrinth)",Sia,"['Sia', 'Diplo', 'Labrinth', 'LSD']",0.603,0.615,11,-4.931,0,0.0799,6.72e-05,0.117,0.561,158.657,213707,4,76
44,4yOJrZbuWErrceGfZ0bR78,No Scrubs - Radio Edit,Sam Robs,"['Sam Robs', 'Kelvin Wood']",0.559,0.805,8,-6.33,0,0.212,1.66e-06,0.0956,0.54,123.885,173810,4,66
45,3G7XYAwtxtoGK7fAm4IlD9,Classic Man (feat. Roman GianArthur),Jidenna,"['Jidenna', 'Roman GianArthur']",0.79,0.585,8,-6.058,1,0.185,0.0,0.292,0.585,94.072,226000,4,61
46,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,['Billie Eilish'],0.701,0.425,7,-10.965,1,0.328,0.13,0.1,0.562,135.128,194088,4,87
47,4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,['Billie Eilish'],0.905,0.389,8,-14.505,1,0.74,0.162,0.106,0.196,120.046,193143,4,79
48,60cYr5uuMoxvyuIx45rGEW,Boy In The Bubble,Alec Benjamin,['Alec Benjamin'],0.817,0.578,11,-7.579,0,0.224,0.00103,0.251,0.851,143.982,181705,4,70
49,1vHyZsydQf4h2yDhujnqvQ,Wild Horses,Bishop Briggs,['Bishop Briggs'],0.745,0.537,0,-5.664,0,0.225,0.0,0.154,0.203,140.069,189493,4,55
50,5E91ZN75wON12MMz0UF0PH,The Fire,Bishop Briggs,['Bishop Briggs'],0.624,0.487,10,-6.341,0,0.235,0.00225,0.0976,0.377,95.975,183173,4,49
0,03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,['Luke Bryan'],0.506,0.886,11,-3.225,1,0.0916,0.0,0.0734,0.595,143.935,226867,4,74
1,3eBnEo9WL34ulBCZlLpUQO,Chicken Fried,Zac Brown Band,['Zac Brown Band'],0.566,0.713,6,-4.25,1,0.645,0.0,0.114,0.807,169.864,238147,4,77
2,1TwLKNsCnhi1HxbIi4bAW0,House Party,Sam Hunt,['Sam Hunt'],0.747,0.861,8,-5.251,1,0.113,0.0,0.026,0.859,103.966,190240,4,72
3,7FpBQ067pHB67deawpbbcY,Body Like A Back Road,Sam Hunt,['Sam Hunt'],0.736,0.458,5,-7.437,1,0.441,0.0,0.148,0.65,98.977,162547,4,68
4,6aNy9Afzm7Fi6ysMskocBf,Country Girl (Shake It For Me),Luke Bryan,['Luke Bryan'],0.645,0.904,2,-4.532,1,0.0293,0.0,0.0834,0.671,105.97,225560,4,65
5,42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,['Dan + Shay'],0.489,0.581,11,-5.731,1,0.0312,0.0,0.132,0.494,86.016,196747,4,73
6,3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,['Dan + Shay'],0.616,0.438,1,-5.968,1,0.356,0.0,0.24,0.386,135.929,213387,4,74
7,0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,['Carrie Underwood'],0.519,0.749,6,-3.318,0,0.271,0.0,0.119,0.29,147.905,199947,4,76
8,0p1HtkrNYxv0iDfEKwXSTp,Sangria,Blake Shelton,['Blake Shelton'],0.646,0.724,9,-6.96,1,0.017,1.39e-06,0.153,0.54,115.984,233480,4,64
9,6olKv2HP3XgBpvVxAswowe,Bartender,Lady A,['Lady A'],0.631,0.937,11,-3.858,0,0.0198,7.38e-06,0.327,0.654,101.011,198267,4,63
10,0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,Carrie Underwood,['Carrie Underwood'],0.531,0.843,9,-2.569,0,0.0909,0.0,0.0283,0.392,136.991,240133,4,63
11,2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,Rascal Flatts,['Rascal Flatts'],0.582,0.952,5,-3.848,1,0.00324,0.0,0.223,0.655,103.027,276320,4,75
12,11EX5yhxr9Ihl3IN1asrfK,Need You Now,Lady A,['Lady A'],0.587,0.622,4,-5.535,1,0.0927,0.000636,0.2,0.231,107.943,277573,4,70
13,20DfkHC5grnKNJCzZQB6KC,Good Girl,Carrie Underwood,['Carrie Underwood'],0.617,0.839,0,-2.849,0,0.0286,0.0,0.19,0.741,128.91,205560,4,63
14,2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,Miranda Lambert,['Miranda Lambert'],0.768,0.809,4,-4.204,0,0.278,0.0,0.139,0.748,111.989,177773,4,67
15,0PspNrE4MSjr1JeB4OW0jn,She's Country,Jason Aldean,['Jason Aldean'],0.553,0.872,1,-2.832,0,0.198,0.0,0.0659,0.638,172.138,220573,4,69
16,0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,Sugarland,['Sugarland'],0.702,0.795,1,-4.764,1,0.329,0.0,0.0505,0.836,83.961,247587,4,65
17,3z1PqYwMtct2Dm4R9lhWnT,Gunpowder & Lead,Miranda Lambert,['Miranda Lambert'],0.333,0.907,0,-3.191,1,0.153,0.0,0.395,0.353,187.826,191693,4,65
18,4sl4UWqzHSG7riBKdralwy,Little Red Wagon,Miranda Lambert,['Miranda Lambert'],0.584,0.813,6,-7.221,1,0.0297,0.000197,0.272,0.774,95.081,204387,4,56
19,3IvcWWehbBcBR4YZxlGM9R,"I Like It, I Love It",Tim McGraw,['Tim McGraw'],0.643,0.961,0,-5.298,1,0.0196,0.0,0.948,0.96,124.027,205707,4,68
20,6IC6VhpV7D8T1t037Atqpu,Tequila Makes Her Clothes Fall Off,Joe Nichols,['Joe Nichols'],0.664,0.706,2,-7.045,1,0.129,1.06e-06,0.0857,0.681,93.968,187053,4,67
21,5g0XcG0apQTlO3X8r38vGf,Down To The Honkytonk,Jake Owen,['Jake Owen'],0.634,0.808,3,-4.12,1,0.192,0.0,0.0898,0.937,82.016,186867,4,69
22,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,['Lynyrd Skynyrd'],0.596,0.605,7,-12.145,1,0.181,0.000331,0.0863,0.886,97.798,283800,4,82
23,25zXRQGuwYZdIp88fVZOPC,Wasting All These Tears,Cassadee Pope,['Cassadee Pope'],0.465,0.772,5,-3.932,0,0.0959,1.04e-05,0.167,0.257,155.83,215640,4,63
24,6lXyofHYyEO0hRu8YYKmaL,Friends in Low Places,The Deep Dixie Boys,['The Deep Dixie Boys'],0.783,0.621,9,-7.816,1,0.246,9.19e-06,0.0753,0.678,106.998,229956,4,50
25,4oqD7zXh23uvf583rDkunI,Blowin' Smoke,Kacey Musgraves,['Kacey Musgraves'],0.683,0.727,2,-6.941,1,0.0461,1.85e-06,0.373,0.54,94.014,188387,4,52
26,2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,['Dolly Parton'],0.674,0.537,1,-10.971,0,0.566,0.0,0.131,0.809,110.578,161533,4,73
27,0yD66650JxhqKbW76C2qCo,Country Girl (Shake It For Me),Luke Bryan,['Luke Bryan'],0.645,0.904,2,-4.532,1,0.0293,0.0,0.0834,0.671,105.97,225560,4,70
28,4uJXqYEqdNF4DijLy7NdgP,Somethin' Bad - [duet with Carrie Underwood],Miranda Lambert,"['Miranda Lambert', 'Carrie Underwood']",0.68,0.888,9,-5.308,1,0.0527,2.82e-06,0.0575,0.484,90.076,169587,4,0
29,2E9n1Zpby16xLUPoujMUSd,Crazy Ex-Girlfriend,Miranda Lambert,['Miranda Lambert'],0.684,0.979,0,-3.441,1,0.0087,7.26e-05,0.146,0.69,117.066,187573,4,47
30,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Elle King,['Elle King'],0.612,0.921,7,-2.882,1,0.0183,0.0,0.0576,0.446,139.988,202173,4,72
31,2NcstvY8H9PVQ0DMNGHckh,America's Sweetheart,Elle King,['Elle King'],0.528,0.928,1,-3.925,1,0.0208,5.75e-06,0.376,0.4,128.01,245547,4,67
32,2K7QDWSJotQ4qFlnDtRqQJ,"Good Girls (from the ""Ghostbusters"" Original Motion Picture Soundtrack)",Elle King,['Elle King'],0.516,0.973,0,-1.571,1,0.00345,0.0,0.28,0.586,175.894,177066,4,48
33,5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,Kelsea Ballerini,['Kelsea Ballerini'],0.643,0.72,2,-7.146,1,0.014,0.0,0.0834,0.491,96.028,192840,4,63
34,4CLPNURPcKztF9RRdcWLGP,Follow Your Arrow,Kacey Musgraves,['Kacey Musgraves'],0.448,0.649,5,-5.925,1,0.418,0.0,0.0976,0.575,195.925,199640,4,67
35,16MVSD0mGI4RMQT83Qzm69,Should've Said No,Taylor Swift,['Taylor Swift'],0.476,0.777,4,-3.771,0,0.0103,0.0,0.196,0.472,167.964,242200,4,62
0,7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,"['SAINt JHN', 'Imanbek']",0.785,0.721,8,-5.457,1,0.0149,0.00432,0.285,0.894,121.962,176219,4,13
1,7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,"['MEDUZA', 'Becky Hill', 'Goodboys']",0.598,0.526,10,-8.659,0,0.129,0.0,0.14,0.529,123.935,168387,4,83
2,2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,['Regard'],0.88,0.751,7,-4.258,0,0.177,6.43e-05,0.106,0.884,117.948,157606,4,86
3,3PVukkbEGmJGoyJG2lfBPP,Dangerous (feat. Joywave) - Oliver Remix,Big Data,"['Big Data', 'Joywave', 'Oliver']",0.853,0.821,5,-3.954,1,0.0433,0.0899,0.1,0.14,110.004,277653,4,58
4,6DHswEnDubt3PTh9semV3M,Let Me Hit It - Audiostalkers Original Mix,Sporty-O,"['Sporty-O', 'Audiostalkers']",0.788,0.798,1,-7.04,1,0.000122,0.222,0.0194,0.713,127.987,289001,4,48
5,5Y2pr8wjzjO2te4MnxTUa7,Calabria 2008,Enur,"['Enur', 'Natasja']",0.891,0.657,10,-5.552,0,0.00833,0.0026,0.054,0.453,125.995,230657,4,52
6,0QIYINh2AwmOmdu8CRYvlw,Bonfire,Knife Party,['Knife Party'],0.536,0.944,1,-3.029,1,0.000117,0.00345,0.353,0.589,174.031,272078,4,62
7,4s2rzq6ZpCfg5ODq0z79QG,Don't Let Me Down (feat. Daya) - W&W Remix,The Chainsmokers,"['The Chainsmokers', 'Daya', 'W&W']",0.431,0.877,8,-5.677,0,0.041,0.00128,0.126,0.484,159.897,195093,4,55
8,37s8uwIjw72XfMseKJXNOO,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],Getter Jaani,['Getter Jaani'],0.659,0.936,2,-3.519,1,0.283,0.0207,0.192,0.884,161.983,155009,4,61
9,4LfryUF6KUoJNPoOhSsV7z,Monster (Rework),DotEXE,['DotEXE'],0.32,0.923,6,-2.581,0,0.00666,0.00183,0.0823,0.329,144.849,221832,4,52
10,500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,Major Lazer,"['Major Lazer', 'Nyla', 'Fuse ODG']",0.747,0.877,9,-3.782,0,0.0375,0.000833,0.233,0.752,107.991,166138,4,67
